"CONTA";"PO";"FUNCAO";"SUB_FUNCAO";"ANO_FONTE";"FONTE";"FONTE_RJ";"UNIDADE_ORCAMENTARIA";"UNIDADE_GESTORA_DO_SALDO";"NATUREZA_DESPESA_8_DIGITOS";"ACAO";"VALOR"
"522110101";"1";"03";"092";"1";"501";"230";"09010";"090100";"31901600";"2124";119665000
"522110101";"1";"03";"092";"1";"501";"230";"09010";"090100";"33900800";"2124";96577379
"522110101";"1";"03";"092";"1";"501";"230";"09010";"090100";"33901400";"2124";4400000
"522110101";"1";"03";"092";"1";"501";"230";"09010";"090100";"33903000";"2124";181000
"522110101";"1";"03";"092";"1";"501";"230";"09010";"090100";"33903100";"2124";250000
"522110101";"1";"03";"092";"1";"501";"230";"09010";"090100";"33903300";"2124";3200000
"522110101";"1";"03";"092";"1";"501";"230";"09010";"090100";"33903600";"2124";4020000
"522110101";"1";"03";"092";"1";"501";"230";"09010";"090100";"33903900";"2124";1805000
"522110101";"1";"03";"092";"1";"501";"230";"09010";"090100";"33904000";"2124";460000
"522110101";"1";"03";"092";"1";"501";"230";"09010";"090100";"33904700";"2124";10000
"522110101";"1";"03";"092";"1";"501";"230";"09010";"090100";"33904900";"2124";5200000
"522110101";"1";"03";"092";"1";"501";"230";"09010";"090100";"33909300";"2124";45000
"522110101";"1";"03";"092";"1";"501";"230";"09010";"090100";"33913900";"2124";5000
"522110101";"1";"03";"092";"1";"501";"230";"09010";"090100";"44904000";"2124";150000
"522110101";"1";"03";"092";"1";"501";"230";"09010";"090100";"44905200";"2124";935000
"522110101";"1";"03";"092";"1";"501";"230";"09010";"090100";"45906100";"2124";5000
"522110101";"1";"03";"122";"1";"500";"100";"09010";"090100";"31900100";"2660";333208
"522110101";"1";"03";"122";"1";"500";"100";"09010";"090100";"31900700";"2660";1101032
"522110101";"1";"03";"122";"1";"500";"100";"09010";"090100";"31901100";"2660";322817979
"522110101";"1";"03";"122";"1";"500";"100";"09010";"090100";"31901300";"2660";3702646
"522110101";"1";"03";"122";"1";"500";"100";"09010";"090100";"31901600";"2660";37598831
"522110101";"1";"03";"122";"1";"500";"100";"09010";"090100";"31909600";"2660";1433319
"522110101";"1";"03";"122";"1";"500";"100";"09010";"090100";"31911300";"2660";54229539
"522110101";"1";"03";"122";"1";"500";"100";"09010";"090100";"31919600";"2660";7623885
"522110101";"1";"03";"122";"1";"500";"100";"09010";"090100";"33900800";"2660";150000
"522110101";"1";"03";"122";"1";"500";"100";"09010";"090100";"33903900";"0467";1350174
"522110101";"1";"03";"122";"1";"501";"230";"09610";"096100";"33901400";"2016";400000
"522110101";"1";"03";"122";"1";"501";"230";"09610";"096100";"33903000";"2016";800000
"522110101";"1";"03";"122";"1";"501";"230";"09610";"096100";"33903100";"2016";300000
"522110101";"1";"03";"122";"1";"501";"230";"09610";"096100";"33903300";"2016";300000
"522110101";"1";"03";"122";"1";"501";"230";"09610";"096100";"33903600";"2016";7800000
"522110101";"1";"03";"122";"1";"501";"230";"09610";"096100";"33903700";"2016";1300000
"522110101";"1";"03";"122";"1";"501";"230";"09610";"096100";"33903900";"2016";1075924
"522110101";"1";"03";"122";"1";"501";"230";"09610";"096100";"33903900";"8021";9970000
"522110101";"1";"03";"122";"1";"501";"230";"09610";"096100";"33904700";"8021";30000
"522110101";"1";"03";"122";"1";"501";"230";"09610";"096100";"33904900";"2016";1000000
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"33901400";"2016";1000000
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"33903000";"1046";100000
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"33903000";"2010";700000
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"33903000";"2016";3498870
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"33903100";"2016";500000
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"33903300";"2016";10000
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"33903500";"2016";2000000
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"33903600";"2016";20000000
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"33903700";"2016";43000000
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"33903900";"0467";200000
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"33903900";"2016";63750000
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"33904700";"1046";200
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"33904900";"2016";1000000
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"33909300";"2016";500000
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"33913900";"2016";3510000
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"33914700";"2016";10000
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"44905100";"1046";2170000
"522110101";"1";"03";"122";"1";"760";"232";"09610";"096100";"44905200";"1046";80000
"522110101";"1";"03";"126";"1";"760";"232";"09610";"096100";"33903000";"4918";100000
"522110101";"1";"03";"126";"1";"760";"232";"09610";"096100";"33903500";"4918";3000000
"522110101";"1";"03";"126";"1";"760";"232";"09610";"096100";"33903700";"4918";500000
"522110101";"1";"03";"126";"1";"760";"232";"09610";"096100";"33903900";"4918";500000
"522110101";"1";"03";"126";"1";"760";"232";"09610";"096100";"33904000";"4918";7140000
"522110101";"1";"03";"126";"1";"760";"232";"09610";"096100";"33914000";"4918";500000
"522110101";"1";"03";"126";"1";"760";"232";"09610";"096100";"44904000";"4918";8300000
"522110101";"1";"03";"126";"1";"760";"232";"09610";"096100";"44905200";"4918";160000
"522110101";"1";"03";"128";"1";"501";"230";"09010";"090100";"33903900";"8295";3500000
"522110101";"1";"03";"128";"1";"501";"230";"09010";"090100";"33909300";"8295";500000
"522110101";"1";"03";"128";"1";"501";"230";"09010";"090100";"33913900";"8295";70000
"522110101";"1";"04";"121";"1";"500";"100";"37010";"370100";"31901300";"0008";316039855
"522110101";"1";"04";"122";"1";"500";"100";"08010";"080100";"31901600";"2660";10000
"522110101";"1";"04";"122";"1";"500";"100";"08010";"080100";"33901400";"2016";4174
"522110101";"1";"04";"122";"1";"500";"100";"08010";"080100";"33903000";"2010";10000
"522110101";"1";"04";"122";"1";"500";"100";"08010";"080100";"33903900";"2016";10000
"522110101";"1";"04";"122";"1";"500";"100";"08010";"080100";"33903900";"8021";10000
"522110101";"1";"04";"122";"1";"500";"100";"08010";"080100";"33904700";"0467";10000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"31901100";"2660";20517657
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"31901300";"2660";38363504
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"31901600";"2660";106756313
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"31909600";"2660";2064434
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"31911300";"2660";38687
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"31919600";"2660";2488466
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33901400";"2016";1034287
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33901400";"4481";30000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33901400";"8374";10000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33903000";"2010";2500000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33903000";"2016";4183056
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33903000";"4506";36000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33903000";"4775";267849
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33903200";"2016";1750
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33903300";"2016";3980000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33903500";"4482";7600000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33903900";"2016";54182657
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33903900";"4481";1781000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33903900";"4482";20000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33903900";"4506";362000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33903900";"4775";176002
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33903900";"4869";1306735
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33903900";"5656";10000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33903900";"8021";6969008
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33903900";"8374";10000000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33904000";"0912";2000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33904000";"2016";3746018
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33904000";"4482";2600000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33904000";"8021";758940
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33904000";"8374";26570900
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33904700";"0467";10000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33904700";"0912";7000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33904700";"2016";30000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33913900";"4481";200000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33914000";"0912";1000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"33914000";"2016";315888
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"44903000";"4775";12234
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"44904000";"4482";500000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"44905100";"2016";1010000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"44905200";"2016";2000000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"44905200";"4506";150000
"522110101";"1";"04";"122";"1";"500";"100";"14010";"140100";"44905200";"4775";14083
"522110101";"1";"04";"122";"1";"500";"100";"14020";"390100";"31901100";"2660";1596263
"522110101";"1";"04";"122";"1";"500";"100";"14020";"390100";"31901300";"2660";2775398
"522110101";"1";"04";"122";"1";"500";"100";"14020";"390100";"31901600";"2660";7891841
"522110101";"1";"04";"122";"1";"500";"100";"14020";"390100";"33901400";"2016";154528
"522110101";"1";"04";"122";"1";"500";"100";"14020";"390100";"33903000";"2010";10000
"522110101";"1";"04";"122";"1";"500";"100";"14020";"390100";"33903000";"2016";13872
"522110101";"1";"04";"122";"1";"500";"100";"14020";"390100";"33903900";"8021";60310
"522110101";"1";"04";"122";"1";"500";"100";"14020";"390100";"33904700";"0467";10000
"522110101";"1";"04";"122";"1";"500";"100";"14322";"213200";"31901100";"2660";450000
"522110101";"1";"04";"122";"1";"500";"100";"14322";"213200";"31901300";"2660";1600000
"522110101";"1";"04";"122";"1";"500";"100";"14322";"213200";"31901600";"2660";8714973
"522110101";"1";"04";"122";"1";"500";"100";"14322";"213200";"33903000";"2010";48674
"522110101";"1";"04";"122";"1";"500";"100";"14322";"213200";"33903900";"0016";10000
"522110101";"1";"04";"122";"1";"500";"100";"14322";"213200";"33903900";"2010";50000
"522110101";"1";"04";"122";"1";"500";"100";"14322";"213200";"33903900";"2016";10000
"522110101";"1";"04";"122";"1";"500";"100";"14322";"213200";"33903900";"8021";10000
"522110101";"1";"04";"122";"1";"500";"100";"14322";"213200";"33909300";"0467";10000
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"31901100";"2660";3783196
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"31901300";"2660";1316654
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"31901600";"2660";6345445
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"31909600";"2660";289200
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"31911300";"2660";391789
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"31919600";"2660";941600
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"32202100";"0016";63223
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33900400";"4937";64979
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33900800";"2016";1008000
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33900800";"2660";23154
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33901400";"2016";49624
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903000";"2010";15175
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903000";"2016";94693
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903300";"2016";9219
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903500";"1878";865
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903500";"2016";162767
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903500";"4937";540000
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903600";"2016";375196
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903600";"4471";801429
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903600";"4937";2317
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903700";"1878";5930
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903700";"2016";648000
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903900";"1878";645
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903900";"2010";22628
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903900";"2016";2992597
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903900";"4471";1264360
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903900";"4937";30635
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33903900";"8021";439619
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33904000";"1878";2560
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33904000";"2016";46240
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33904000";"4471";764400
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33904000";"8021";108402
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33904600";"2660";201198
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33904700";"0467";396234
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33909100";"0016";464486
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"33914000";"2016";290949
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"44903000";"4937";221045
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"44904000";"4937";453507
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"44905200";"2016";138285
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"44905200";"4937";40473
"522110101";"1";"04";"122";"1";"500";"100";"14401";"124100";"46207100";"0016";532729
"522110101";"1";"04";"122";"1";"500";"100";"14759";"207100";"33903900";"2010";1000
"522110101";"1";"04";"122";"1";"500";"100";"14759";"207100";"33903900";"8021";11386
"522110101";"1";"04";"122";"1";"500";"100";"14759";"207100";"33904700";"2016";21772
"522110101";"1";"04";"122";"1";"500";"100";"14759";"207100";"33909300";"0467";10000
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"31900300";"2660";18600000
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"31900700";"2660";750000
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"31901100";"2660";391829557
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"31901300";"2660";7640700
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"31901600";"2660";72072000
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"31909100";"0467";3785789
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"31909400";"2660";200000
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"31909600";"2660";970000
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"31911300";"2660";117500000
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"31919600";"2660";6499360
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"33900800";"2660";432000
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"33901400";"2016";200000
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"33903000";"2010";500000
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"33903000";"2016";2467559
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"33903500";"4854";20000
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"33903600";"2016";1807050
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"33903700";"2016";16917200
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"33903900";"2016";12410952
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"33903900";"8021";5412281
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"33904000";"1853";200000
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"33904000";"2016";185777
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"33904700";"2016";20000
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"33913900";"2016";5723629
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"44905100";"2016";220000
"522110101";"1";"04";"122";"1";"500";"100";"20010";"200100";"44905200";"2016";16800
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"31901600";"8178";476568318
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33704100";"4732";500000
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33901400";"4732";1000000
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33903000";"4732";24000
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33903100";"4480";54033
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33903300";"4732";1100000
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33903400";"4852";467819
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33903500";"4852";1296797
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33903600";"4480";6484
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33903600";"4732";24000
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33903900";"1845";1428638
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33903900";"4480";147161
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33903900";"4732";3586079
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33903900";"4852";4041283
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33903900";"4853";240900
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33904000";"4480";17291
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33904000";"4732";173800
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33904000";"4852";45166
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33904600";"8178";29187187
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33904700";"4732";2000
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33904900";"8178";14000000
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"33913900";"4732";8618308
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"44905100";"4852";14400000
"522110101";"1";"04";"122";"1";"500";"100";"20610";"206100";"44905200";"4732";2550
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"31900700";"2660";270336
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"31901100";"2660";53592865
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"31901300";"2660";3870392
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"31901600";"2660";35705891
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"31909600";"2660";700000
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"31911300";"2660";7049107
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"31919600";"2660";3796500
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33900800";"2660";105000
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33901400";"2016";300000
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33903000";"2010";300000
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33903000";"2016";187000
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33903300";"2016";1125913
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33903500";"1835";40000
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33903500";"1836";10000
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33903500";"4903";691640
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33903600";"1835";25000
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33903700";"2016";5359145
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33903900";"0467";5000
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33903900";"1835";205542
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33903900";"2016";18534375
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33903900";"8021";2865704
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33904000";"1835";2000
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33904000";"2016";458995
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33904000";"4903";9971902
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33904700";"2016";125000
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33909100";"0467";5000
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33913900";"2016";200000
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"33914000";"4903";550653
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"44905200";"2016";2470200
"522110101";"1";"04";"122";"1";"500";"100";"21010";"210100";"44905200";"4903";10000
"522110101";"1";"04";"122";"1";"500";"100";"29010";"290100";"33903000";"2010";10000
"522110101";"1";"04";"122";"1";"500";"100";"29010";"290100";"33903900";"2016";10000
"522110101";"1";"04";"122";"1";"500";"100";"29310";"293100";"33903000";"0016";10000
"522110101";"1";"04";"122";"1";"500";"100";"29310";"293100";"33903000";"2010";10000
"522110101";"1";"04";"122";"1";"500";"100";"29310";"293100";"33903900";"2016";20000
"522110101";"1";"04";"122";"1";"500";"100";"29310";"293100";"33903900";"8021";10000
"522110101";"1";"04";"122";"1";"500";"100";"31360";"043400";"33909100";"0467";10000
"522110101";"1";"04";"122";"1";"500";"100";"37010";"370100";"31901300";"0467";284555095
"522110101";"1";"04";"122";"1";"500";"100";"37020";"370200";"31900300";"2774";20500000
"522110101";"1";"04";"122";"1";"500";"100";"37020";"370200";"33900800";"2774";500000
"522110101";"1";"04";"122";"1";"500";"100";"37020";"370200";"33909300";"0467";10000
"522110101";"1";"04";"122";"1";"500";"100";"37030";"370300";"31909100";"0014";5000
"522110101";"1";"04";"122";"1";"500";"100";"37030";"370300";"31909100";"0036";180422563
"522110101";"1";"04";"122";"1";"500";"100";"37030";"370300";"31909100";"0775";262082839
"522110101";"1";"04";"122";"1";"500";"100";"37030";"370300";"33909100";"0014";5000
"522110101";"1";"04";"122";"1";"500";"100";"37030";"370300";"33909100";"0775";13803833
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"31900100";"2660";34900944
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"31900700";"2660";118969
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"31901100";"2660";31883950
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"31901300";"2660";1311424
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"31901600";"2660";25337228
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"31911300";"2660";18064517
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"31919600";"2660";564940
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"33900800";"2660";85309
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"33903000";"0467";10000
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"33903000";"2010";10000
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"33903300";"2016";70000
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"33903600";"0016";10000
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"33903900";"2016";373000
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"33903900";"8021";33660
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"33904000";"2016";80000
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"33913900";"2016";258423
"522110101";"1";"04";"122";"1";"500";"100";"50010";"500100";"33914000";"2016";590000
"522110101";"1";"04";"122";"1";"500";"100";"52010";"260400";"33904700";"0467";10000
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"31900700";"2660";7755
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"31901100";"2660";30508901
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"31901300";"0016";5000
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"31901300";"0467";5000
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"31901300";"2660";1088319
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"31901600";"2660";5224731
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"31911300";"2660";3058878
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"31919600";"2660";329656
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"32202100";"0016";5000
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"32202100";"0467";5000
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"33901400";"2016";2000
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"33903000";"2010";18000
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"33903000";"2016";10000
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"33903300";"2016";50000
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"33903900";"2016";141000
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"33903900";"8021";152378
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"33904000";"2016";10478
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"33904000";"8021";108515
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"33914000";"2016";13100
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"44904000";"2016";5000
"522110101";"1";"04";"122";"1";"500";"100";"53330";"243100";"44905200";"2016";52900
"522110101";"1";"04";"122";"1";"500";"100";"53510";"045200";"31901100";"2660";45003560
"522110101";"1";"04";"122";"1";"500";"100";"53510";"045200";"31901300";"2660";17173978
"522110101";"1";"04";"122";"1";"500";"100";"53510";"045200";"31901600";"2660";7843239
"522110101";"1";"04";"122";"1";"500";"100";"53510";"045200";"31909100";"0467";2740452
"522110101";"1";"04";"122";"1";"500";"100";"53510";"045200";"31909600";"2660";281383
"522110101";"1";"04";"122";"1";"500";"100";"53510";"045200";"32202100";"0016";180000
"522110101";"1";"04";"122";"1";"500";"100";"53510";"045200";"33900800";"2660";2600
"522110101";"1";"04";"122";"1";"500";"100";"53510";"045200";"33901400";"2016";66000
"522110101";"1";"04";"122";"1";"500";"100";"53510";"045200";"33903000";"2010";276000
